class_name,video_name,image_name,label
clean_and_jerk,1sA-lEbrgak_00065_00429,I00275,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00276,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00277,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00278,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00279,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00280,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00281,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00282,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00283,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00284,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00285,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00286,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00287,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00288,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00289,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00290,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00291,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00292,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00293,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00294,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00295,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00296,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00297,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00298,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00299,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00300,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00301,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00302,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00303,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00304,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00305,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00306,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00307,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00308,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00309,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00310,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00311,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00312,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00313,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00314,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00315,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00316,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00317,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00318,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00319,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00320,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00321,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00322,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00323,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00324,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00325,1
clean_and_jerk,1sA-lEbrgak_00065_00429,I00326,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00327,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00328,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00329,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00330,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00331,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00332,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00333,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00334,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00335,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00336,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00337,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00338,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00339,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00340,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00341,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00342,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00343,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00344,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00345,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00346,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00347,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00348,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00349,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00350,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00351,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00352,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00353,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00354,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00355,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00356,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00357,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00358,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00359,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00360,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00361,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00362,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00363,0
clean_and_jerk,1sA-lEbrgak_00065_00429,I00364,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00000,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00001,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00002,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00003,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00004,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00005,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00006,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00007,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00008,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00009,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00010,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00011,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00012,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00013,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00014,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00015,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00016,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00017,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00018,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00019,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00020,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00021,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00022,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00023,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00024,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00025,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00026,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00027,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00028,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00029,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00030,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00031,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00032,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00033,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00034,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00035,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00036,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00037,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00038,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00039,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00040,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00041,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00042,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00043,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00044,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00045,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00046,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00047,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00048,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00049,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00050,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00051,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00052,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00053,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00054,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00055,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00056,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00057,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00058,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00059,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00060,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00061,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00062,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00063,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00064,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00065,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00066,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00067,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00068,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00069,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00070,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00071,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00072,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00073,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00074,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00075,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00076,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00077,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00078,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00079,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00080,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00081,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00082,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00083,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00084,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00085,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00086,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00087,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00088,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00089,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00090,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00091,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00092,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00093,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00094,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00095,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00096,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00097,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00098,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00099,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00100,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00101,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00102,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00103,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00104,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00105,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00106,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00107,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00108,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00109,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00110,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00111,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00112,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00113,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00114,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00115,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00116,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00117,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00118,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00119,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00120,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00121,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00122,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00123,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00124,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00125,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00126,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00127,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00128,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00129,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00130,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00131,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00132,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00133,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00134,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00135,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00136,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00137,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00138,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00139,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00140,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00141,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00142,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00143,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00144,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00145,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00146,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00147,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00148,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00149,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00150,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00151,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00152,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00153,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00154,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00155,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00156,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00157,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00158,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00159,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00160,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00161,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00162,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00163,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00164,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00165,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00166,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00167,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00168,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00169,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00170,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00171,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00172,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00173,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00174,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00175,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00176,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00177,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00178,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00179,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00180,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00181,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00182,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00183,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00184,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00185,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00186,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00187,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00188,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00189,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00190,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00191,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00192,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00193,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00194,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00195,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00196,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00197,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00198,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00199,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00200,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00201,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00202,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00203,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00204,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00205,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00206,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00207,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00208,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00209,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00210,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00211,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00212,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00213,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00214,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00215,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00216,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00217,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00218,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00219,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00220,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00221,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00222,1
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00223,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00224,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00225,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00226,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00227,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00228,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00229,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00230,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00231,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00232,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00233,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00234,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00235,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00236,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00237,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00238,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00239,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00240,0
clean_and_jerk,_GTuIZ9TPVY_00150_00391,I00241,0
clean_and_jerk,h8TifTlWVw8_00713_00885,I00000,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00001,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00002,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00003,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00004,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00005,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00006,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00007,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00008,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00009,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00010,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00011,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00012,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00013,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00014,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00015,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00016,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00017,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00018,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00019,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00020,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00021,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00022,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00023,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00024,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00025,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00026,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00027,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00028,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00029,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00030,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00031,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00032,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00033,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00034,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00035,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00036,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00037,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00038,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00039,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00040,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00041,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00042,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00043,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00044,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00045,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00046,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00047,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00048,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00049,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00050,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00051,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00052,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00053,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00054,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00055,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00056,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00057,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00058,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00059,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00060,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00061,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00062,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00063,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00064,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00065,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00066,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00067,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00068,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00069,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00070,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00071,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00072,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00073,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00074,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00075,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00076,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00077,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00078,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00079,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00080,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00081,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00082,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00083,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00084,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00085,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00086,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00087,1
clean_and_jerk,h8TifTlWVw8_00713_00885,I00088,1
